country,iso2c,iso3c,year,status,lastupdated,life_expectancy,access_to_electricity,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Tajikistan,TJ,TJK,2002,,2025-07-01,64.898,99,0.421837052673673,501.80856647117,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2003,,2025-07-01,65.874,100,0.422943347488014,546.391479808684,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2008,,2025-07-01,67.924,98.6,0.516542904498431,726.185491338269,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2005,,2025-07-01,66.531,99.3,0.460798414953962,618.333702588577,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2006,,2025-07-01,66.997,98.6,0.4944339167356,649.163328755334,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tajikistan,TJ,TJK,2007,,2025-07-01,67.405,98.6,0.562959614715566,686.48090192413,Europe & Central Asia,Dushanbe,68.7864,38.5878,Lower middle income,IDA
Tanzania,TZ,TZA,1995,,2025-07-01,51.005,4.26906728744507,0.0967630552862299,508.840423583984,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2004,,2025-07-01,56.836,11.4,0.142837770195217,650.516540527344,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2005,,2025-07-01,57.675,13.8,0.157543974954262,680.051208496094,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2006,,2025-07-01,58.512,14.9,0.163876810024256,704.502746582031,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2007,,2025-07-01,59.26,15.9,0.150653381572792,731.52001953125,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2008,,2025-07-01,59.896,11.5,0.147505111963319,752.540466308594,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,1996,,2025-07-01,51.132,9.4,0.113366088707074,522.333251953125,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,1997,,2025-07-01,51.246,6.1970682144165,0.103783987688425,529.954223632813,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,1998,,2025-07-01,51.807,7.15528964996338,0.087932132235763,535.363159179688,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,1999,,2025-07-01,52.399,8,0.0800232310010141,546.605529785156,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2000,,2025-07-01,53.244,8.7,0.090834424226942,555.348083496094,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2001,,2025-07-01,54.124,9.7,0.093385194551589,573.400146484375,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2002,,2025-07-01,54.94,10.7,0.103523394393514,598.421569824219,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2003,,2025-07-01,55.929,11.1,0.106641883408954,621.720703125,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2011,,2025-07-01,61.618,14.2,0.193059357083924,838.999267578125,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2012,,2025-07-01,62.286,15.3,0.223794524706032,851.910705566406,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2009,,2025-07-01,60.494,11.2,0.139276768276615,772.929565429688,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2010,,2025-07-01,61.127,14.8,0.163841548892358,801.29931640625,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2015,,2025-07-01,63.928,26.2,0.253809224058563,939.127319335938,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2013,,2025-07-01,62.788,16.4,0.23745636583617,882.8115234375,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Tanzania,TZ,TZA,2014,,2025-07-01,63.364,23.5,0.223568261465515,913.811218261719,Sub-Saharan Africa,Dodoma,35.7382,-6.17486,Lower middle income,IDA
Thailand,TH,THA,2010,,2025-07-01,75.012,99.7,3.59121735116937,5059.35747831657,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2009,,2025-07-01,74.669,99,3.40486234217073,4737.45679763314,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2014,,2025-07-01,76.279,99.5,3.87839205637056,5541.46599361845,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2011,,2025-07-01,75.302,99.3,3.57426864741434,5070.23740191942,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2012,,2025-07-01,75.59,99.1,3.81252846322096,5403.87846036273,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2013,,2025-07-01,75.96,99.4,3.95086476628845,5516.61164164135,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,1995,,2025-07-01,69.757,NA,2.76694402634583,3614.93244016732,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,1996,,2025-07-01,69.94,NA,3.06853143548044,3766.86364433088,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,1997,,2025-07-01,70.362,NA,3.08587046063584,3614.60848543994,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,1998,,2025-07-01,70.703,NA,2.71456860670618,3295.36018381294,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,1999,,2025-07-01,70.979,NA,2.80137850592665,3403.08737356896,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2000,,2025-07-01,71.205,82.1,2.77458280373633,3514.71662970608,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2015,,2025-07-01,76.563,99.6,3.96561450717985,5688.85335397884,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2002,,2025-07-01,71.775,91,3.0346555543448,3783.75422073266,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2003,,2025-07-01,72.101,91.6,3.12748475114897,4018.15538187068,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2004,,2025-07-01,72.1,92.2,3.37760100917852,4232.77157261934,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2005,,2025-07-01,72.894,92.8,3.47145647315512,4372.25730206261,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2006,,2025-07-01,73.341,99.1,3.49724934862165,4551.5250018314,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2007,,2025-07-01,73.779,94.1,3.54368131783793,4760.66708464831,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2008,,2025-07-01,74.221,94.8,3.53294884059898,4805.76393990836,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Thailand,TH,THA,2001,,2025-07-01,71.52,90.4,2.8827731462033,3599.02524877358,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
Timor-Leste,TL,TLS,2002,,2025-07-01,59.477,24.1,0.120456026725541,1028.1319342253,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2004,,2025-07-01,60.743,30.4,0.555176444502806,955.470548287377,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2005,,2025-07-01,61.272,33.5,0.368655430549683,964.026614173558,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2006,,2025-07-01,61.881,36.7,0.349069268080897,897.573763670928,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2003,,2025-07-01,60.13,27.7,0.287824552448635,964.322564618129,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,1995,,2025-07-01,47.543,NA,0.00230375996664156,854.130472722832,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,1996,,2025-07-01,48.26,NA,0.00224144384846943,897.360531368488,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,1997,,2025-07-01,48.968,NA,0.00218058753750611,907.916565963385,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,1998,,2025-07-01,48.583,NA,0.0685389324477736,865.831377976116,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,1999,,2025-07-01,45.246,NA,0.195879462846997,631.072912537913,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2000,,2025-07-01,58.097,17.8,0.306406760006872,1117.56429796112,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2001,,2025-07-01,58.772,25.6,0.153155005423214,1192.78575791112,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2014,,2025-07-01,65.027,62.4,0.629493283289746,1312.96494079465,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2015,,2025-07-01,65.326,67.3,0.57686674726648,1319.59297370991,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2007,,2025-07-01,62.396,36.6,0.311775728463542,961.848462090268,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2008,,2025-07-01,62.858,43.1,0.301037650046638,1042.86835443002,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2009,,2025-07-01,63.265,46.3,0.31847915812698,1120.09698448398,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2010,,2025-07-01,63.66,38,0.308293974530714,1195.38086241831,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2011,,2025-07-01,64.022,52.7,0.333991769102519,1237.48383284275,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2012,,2025-07-01,64.384,56,0.554064949312045,1269.41629276068,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Timor-Leste,TL,TLS,2013,,2025-07-01,64.719,59.2,0.654615753067028,1281.92864092574,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend
Togo,TG,TGO,2012,,2025-07-01,57.94,39.1,0.311559252449324,687.495795744285,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2009,,2025-07-01,56.927,33.7,0.413714263038082,625.711836727455,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2010,,2025-07-01,57.227,30.8,0.375011696835839,644.563730311597,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2011,,2025-07-01,57.612,39.7,0.334982825063754,663.963778088896,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2007,,2025-07-01,56.382,30,0.19675699993407,603.837896358253,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2008,,2025-07-01,56.651,31.8,0.249465677429323,610.405655722251,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,1995,,2025-07-01,53.692,NA,0.167111329563221,640.349863205312,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,1996,,2025-07-01,53.817,NA,0.246709161049049,671.504221462105,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,1997,,2025-07-01,53.845,NA,0.179723726621842,744.126581926862,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,1998,,2025-07-01,53.956,15.3,0.215227057139266,706.68952385752,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2013,,2025-07-01,58.345,41,0.260972498305525,709.092304171157,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2014,,2025-07-01,58.766,45.7,0.231998875870698,730.291525419946,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2015,,2025-07-01,59.22,44.7,0.201586935997322,751.052405084336,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2002,,2025-07-01,55.032,21.3,0.221418683037289,675.440744386282,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2003,,2025-07-01,55.299,23,0.258817863367582,702.799200216835,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2004,,2025-07-01,55.594,24.8,0.241797255441404,678.287546160331,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2005,,2025-07-01,55.916,26.5,0.224308429394431,630.248628319525,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2006,,2025-07-01,56.142,27.9,0.20320536752321,629.079855938738,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,1999,,2025-07-01,54.31,16.0729999542236,0.270745433895656,704.043789285316,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2000,,2025-07-01,54.577,17,0.243344551799919,679.533367700848,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Togo,TG,TGO,2001,,2025-07-01,54.746,19.6,0.213363368427755,667.298281784325,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
Tonga,TO,TON,2000,,2025-07-01,69.635,85.6,0.984641156247261,3866.68591314331,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2004,,2025-07-01,70.433,88.3,1.06404240941839,3928.06030724493,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2001,,2025-07-01,69.8,86.3,0.929440012392533,3901.1807203994,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2002,,2025-07-01,70.03,87,1.01950439956101,4050.98962313421,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2003,,2025-07-01,70.228,87.6,1.20137080716802,4030.19690552619,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,1995,,2025-07-01,68.592,81.7884750366211,1.16238463457221,3667.018949682,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,1996,,2025-07-01,68.803,82.5543670654297,1.32336075791573,3668.59609669275,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,1997,,2025-07-01,69.012,83.3168563842773,1.42241293680593,3632.11240437129,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,1998,,2025-07-01,69.224,84.0752716064453,1.47749240541287,3689.21670248881,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,1999,,2025-07-01,69.431,84.8288421630859,1.46698547713776,3749.82348312358,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2011,,2025-07-01,71.437,92.2,1.11555266338198,3892.76807750666,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2012,,2025-07-01,71.546,92.8,1.09901358645077,3932.59367180675,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2013,,2025-07-01,71.65,95.1,1.11507499206186,3962.16980948788,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2014,,2025-07-01,71.721,95.9,1.23629337110375,4058.81584447473,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2015,,2025-07-01,71.851,100,1.26961685282059,4123.90347238813,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2007,,2025-07-01,70.887,90.5,1.07002979592602,3665.89549972281,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2008,,2025-07-01,71.041,91.2,1.15585871799664,3833.60169058266,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2005,,2025-07-01,70.56,89,1.1469561185188,3880.07054158497,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2006,,2025-07-01,70.71,92.3,1.25267051283258,3775.24848570829,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2009,,2025-07-01,70.949,92,1.22011510871897,3630.76096995072,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Tonga,TO,TON,2010,,2025-07-01,71.319,92.8,1.17504655493482,3653.97817265087,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA
Trinidad and Tobago,TT,TTO,2010,,2025-07-01,71.809,100,31.1315657267055,17966.6620269257,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2011,,2025-07-01,72.232,97.5,31.0658205944343,17774.7712262777,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2005,,2025-07-01,70.185,95,27.0528098237613,15099.4261327974,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2006,,2025-07-01,70.437,100,29.7039779836418,17048.3310982428,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2007,,2025-07-01,70.797,100,30.251276101376,17786.9809095843,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2008,,2025-07-01,71.117,100,29.4432850089448,18314.3935199626,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2009,,2025-07-01,71.404,99,28.5735658030724,17489.7729189579,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,1995,,2025-07-01,67.995,NA,10.6680286510872,7112.16218530811,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,1996,,2025-07-01,68.039,NA,11.4318394253948,7585.84714254914,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2012,,2025-07-01,72.513,100,28.5018506673937,18865.5467694986,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2013,,2025-07-01,72.785,100,27.8202269653584,19418.5277404391,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2014,,2025-07-01,72.898,100,27.6060454471462,20064.4798884344,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2015,,2025-07-01,72.882,100,27.1947821203304,19887.2337359338,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2001,,2025-07-01,68.874,96.3,16.3934376761039,10411.7588519995,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2002,,2025-07-01,69.232,96.5,17.6397191915082,11183.7422209688,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2003,,2025-07-01,69.454,96.7,20.2750560427994,12734.7487466187,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2004,,2025-07-01,69.879,96.8,21.4153622025004,13679.0031818903,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,2000,,2025-07-01,68.629,91.3,14.4974063741216,10038.9826987815,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,1997,,2025-07-01,68.143,NA,11.3717189601144,8125.86302095341,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
Trinidad and Tobago,TT,TTO,1998,,2025-07-01,68.331,NA,13.7024556850923,8756.62238317502,Latin America & Caribbean,Port-of-Spain,-61.4789,10.6596,High income,IBRD
